county,precinct_code,precinct,office,district,candidate,party,votes
Warren,18,WARRENTON WARD 2,U.S. Senate,,Trudy Busch Valentine,DEM,267
Warren,18,WARRENTON WARD 2,U.S. Senate,,Write-In,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,David Kirk,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Eric Schmitt,REP,393
Warren,19,WARRENTON WARD 3,U.S. Senate,,Gina Bufe,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Jonathan Dine,LIB,26
Warren,19,WARRENTON WARD 3,U.S. Senate,,Martin Lindstedt,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Nathan Mooney,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Paul Venable,OTH,2
Warren,19,WARRENTON WARD 3,U.S. Senate,,Rik Combs,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Steve Price,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Theo Brown,,0
Warren,19,WARRENTON WARD 3,U.S. Senate,,Trudy Busch Valentine,DEM,177
Warren,19,WARRENTON WARD 3,U.S. Senate,,Write-In,,0
Warren,2,DUTZOW,U.S. Senate,,David Kirk,,0
Warren,2,DUTZOW,U.S. Senate,,Eric Schmitt,REP,521
Warren,2,DUTZOW,U.S. Senate,,Gina Bufe,,0
Warren,2,DUTZOW,U.S. Senate,,Jonathan Dine,LIB,11
Warren,2,DUTZOW,U.S. Senate,,Martin Lindstedt,,0
Warren,2,DUTZOW,U.S. Senate,,Nathan Mooney,,0
Warren,2,DUTZOW,U.S. Senate,,Paul Venable,OTH,3
Warren,2,DUTZOW,U.S. Senate,,Rik Combs,,0
Warren,2,DUTZOW,U.S. Senate,,Steve Price,,0
Warren,2,DUTZOW,U.S. Senate,,Theo Brown,,0
Warren,2,DUTZOW,U.S. Senate,,Trudy Busch Valentine,DEM,192
Warren,2,DUTZOW,U.S. Senate,,Write-In,,0
Warren,20,WEEKS,U.S. Senate,,David Kirk,,0
Warren,20,WEEKS,U.S. Senate,,Eric Schmitt,REP,299
Warren,20,WEEKS,U.S. Senate,,Gina Bufe,,0
Warren,20,WEEKS,U.S. Senate,,Jonathan Dine,LIB,6
Warren,20,WEEKS,U.S. Senate,,Martin Lindstedt,,0
Warren,20,WEEKS,U.S. Senate,,Nathan Mooney,,0
Warren,20,WEEKS,U.S. Senate,,Paul Venable,OTH,0
Warren,20,WEEKS,U.S. Senate,,Rik Combs,,0
Warren,20,WEEKS,U.S. Senate,,Steve Price,,0
Warren,20,WEEKS,U.S. Senate,,Theo Brown,,0
Warren,20,WEEKS,U.S. Senate,,Trudy Busch Valentine,DEM,72
Warren,20,WEEKS,U.S. Senate,,Write-In,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,David Kirk,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Eric Schmitt,REP,415
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Gina Bufe,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Jonathan Dine,LIB,11
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Martin Lindstedt,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Nathan Mooney,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Paul Venable,OTH,2
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Rik Combs,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Steve Price,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Theo Brown,,0
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Trudy Busch Valentine,DEM,223
Warren,21,WRIGHT CITY WARD 1,U.S. Senate,,Write-In,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,David Kirk,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Eric Schmitt,REP,434
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Gina Bufe,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Jonathan Dine,LIB,17
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Martin Lindstedt,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Nathan Mooney,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Paul Venable,OTH,7
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Rik Combs,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Steve Price,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Theo Brown,,0
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Trudy Busch Valentine,DEM,209
Warren,22,WRIGHT CITY WARD 2,U.S. Senate,,Write-In,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,David Kirk,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Eric Schmitt,REP,290
Warren,23,LAKE SHERWOOD,U.S. Senate,,Gina Bufe,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Jonathan Dine,LIB,8
Warren,23,LAKE SHERWOOD,U.S. Senate,,Martin Lindstedt,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Nathan Mooney,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Paul Venable,OTH,3
Warren,23,LAKE SHERWOOD,U.S. Senate,,Rik Combs,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Steve Price,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Theo Brown,,0
Warren,23,LAKE SHERWOOD,U.S. Senate,,Trudy Busch Valentine,DEM,154
Warren,23,LAKE SHERWOOD,U.S. Senate,,Write-In,,0
Warren,24,INNSBROOK,U.S. Senate,,David Kirk,,0
Warren,24,INNSBROOK,U.S. Senate,,Eric Schmitt,REP,199
Warren,24,INNSBROOK,U.S. Senate,,Gina Bufe,,0
Warren,24,INNSBROOK,U.S. Senate,,Jonathan Dine,LIB,3
Warren,24,INNSBROOK,U.S. Senate,,Martin Lindstedt,,0
Warren,24,INNSBROOK,U.S. Senate,,Nathan Mooney,,0
Warren,24,INNSBROOK,U.S. Senate,,Paul Venable,OTH,1
Warren,24,INNSBROOK,U.S. Senate,,Rik Combs,,0
Warren,24,INNSBROOK,U.S. Senate,,Steve Price,,0
Warren,24,INNSBROOK,U.S. Senate,,Theo Brown,,0
Warren,24,INNSBROOK,U.S. Senate,,Trudy Busch Valentine,DEM,128
Warren,24,INNSBROOK,U.S. Senate,,Write-In,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,David Kirk,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Eric Schmitt,REP,510
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Gina Bufe,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Jonathan Dine,LIB,11
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Martin Lindstedt,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Nathan Mooney,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Paul Venable,OTH,2
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Rik Combs,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Steve Price,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Theo Brown,,0
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Trudy Busch Valentine,DEM,196
Warren,26,HICKORY GROVE SOUTH,U.S. Senate,,Write-In,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,David Kirk,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Eric Schmitt,REP,131
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Gina Bufe,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Jonathan Dine,LIB,2
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Martin Lindstedt,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Nathan Mooney,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Paul Venable,OTH,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Rik Combs,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Steve Price,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Theo Brown,,0
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Trudy Busch Valentine,DEM,65
Warren,28,LAKEVIEW ESTATES,U.S. Senate,,Write-In,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,David Kirk,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Eric Schmitt,REP,293
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Gina Bufe,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Jonathan Dine,LIB,14
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Martin Lindstedt,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Nathan Mooney,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Paul Venable,OTH,3
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Rik Combs,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Steve Price,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Theo Brown,,0
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Trudy Busch Valentine,DEM,104
Warren,29,MARTHASVILLE-EAST/SOUTHWEST,U.S. Senate,,Write-In,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,David Kirk,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Eric Schmitt,REP,335
Warren,3,NORTH ELKHORN,U.S. Senate,,Gina Bufe,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Jonathan Dine,LIB,7
Warren,3,NORTH ELKHORN,U.S. Senate,,Martin Lindstedt,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Nathan Mooney,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Paul Venable,OTH,4
Warren,3,NORTH ELKHORN,U.S. Senate,,Rik Combs,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Steve Price,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Theo Brown,,0
Warren,3,NORTH ELKHORN,U.S. Senate,,Trudy Busch Valentine,DEM,127
Warren,3,NORTH ELKHORN,U.S. Senate,,Write-In,,0
Warren,30,ABSENTEE,U.S. Senate,,David Kirk,,0
Warren,30,ABSENTEE,U.S. Senate,,Eric Schmitt,REP,587
Warren,30,ABSENTEE,U.S. Senate,,Gina Bufe,,0
Warren,30,ABSENTEE,U.S. Senate,,Jonathan Dine,LIB,7
Warren,30,ABSENTEE,U.S. Senate,,Martin Lindstedt,,0
Warren,30,ABSENTEE,U.S. Senate,,Nathan Mooney,,0
Warren,30,ABSENTEE,U.S. Senate,,Paul Venable,OTH,4
Warren,30,ABSENTEE,U.S. Senate,,Rik Combs,,0
Warren,30,ABSENTEE,U.S. Senate,,Steve Price,,0
Warren,30,ABSENTEE,U.S. Senate,,Theo Brown,,0
Warren,30,ABSENTEE,U.S. Senate,,Trudy Busch Valentine,DEM,418
Warren,30,ABSENTEE,U.S. Senate,,Write-In,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,David Kirk,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Eric Schmitt,REP,20
Warren,31,CENTRAL POLLING,U.S. Senate,,Gina Bufe,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Jonathan Dine,LIB,1
Warren,31,CENTRAL POLLING,U.S. Senate,,Martin Lindstedt,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Nathan Mooney,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Paul Venable,OTH,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Rik Combs,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Steve Price,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Theo Brown,,0
Warren,31,CENTRAL POLLING,U.S. Senate,,Trudy Busch Valentine,DEM,9
Warren,31,CENTRAL POLLING,U.S. Senate,,Write-In,,0
Warren,5,GORE CASE,U.S. Senate,,David Kirk,,0
Warren,5,GORE CASE,U.S. Senate,,Eric Schmitt,REP,50
Warren,5,GORE CASE,U.S. Senate,,Gina Bufe,,0
Warren,5,GORE CASE,U.S. Senate,,Jonathan Dine,LIB,0
Warren,5,GORE CASE,U.S. Senate,,Martin Lindstedt,,0
Warren,5,GORE CASE,U.S. Senate,,Nathan Mooney,,0
Warren,5,GORE CASE,U.S. Senate,,Paul Venable,OTH,0
Warren,5,GORE CASE,U.S. Senate,,Rik Combs,,0
Warren,5,GORE CASE,U.S. Senate,,Steve Price,,0
Warren,5,GORE CASE,U.S. Senate,,Theo Brown,,0
Warren,5,GORE CASE,U.S. Senate,,Trudy Busch Valentine,DEM,27
Warren,5,GORE CASE,U.S. Senate,,Write-In,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,David Kirk,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Eric Schmitt,REP,1031
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Gina Bufe,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Jonathan Dine,LIB,14
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Martin Lindstedt,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Nathan Mooney,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Paul Venable,OTH,7
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Rik Combs,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Steve Price,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Theo Brown,,0
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Trudy Busch Valentine,DEM,421
Warren,6,HICKORY GROVE NORTH,U.S. Senate,,Write-In,,0
Warren,8,HOPEWELL,U.S. Senate,,David Kirk,,0
Warren,8,HOPEWELL,U.S. Senate,,Eric Schmitt,REP,358
Warren,8,HOPEWELL,U.S. Senate,,Gina Bufe,,0
Warren,8,HOPEWELL,U.S. Senate,,Jonathan Dine,LIB,7
Warren,8,HOPEWELL,U.S. Senate,,Martin Lindstedt,,0
Warren,8,HOPEWELL,U.S. Senate,,Nathan Mooney,,0
Warren,8,HOPEWELL,U.S. Senate,,Paul Venable,OTH,4
Warren,8,HOPEWELL,U.S. Senate,,Rik Combs,,0
Warren,8,HOPEWELL,U.S. Senate,,Steve Price,,0
Warren,8,HOPEWELL,U.S. Senate,,Theo Brown,,0
Warren,8,HOPEWELL,U.S. Senate,,Trudy Busch Valentine,DEM,119
Warren,8,HOPEWELL,U.S. Senate,,Write-In,,0
Washington,1,ALGIRE,Constitutional Amendment 1,,No,,215
Washington,1,ALGIRE,Constitutional Amendment 1,,Yes,,157
Washington,10,EBO,Constitutional Amendment 1,,No,,210
Washington,10,EBO,Constitutional Amendment 1,,Yes,,98
Washington,12,IRONDALE,Constitutional Amendment 1,,No,,302
Washington,12,IRONDALE,Constitutional Amendment 1,,Yes,,150
Washington,14,OLD MINES,Constitutional Amendment 1,,No,,557
Washington,14,OLD MINES,Constitutional Amendment 1,,Yes,,255
Washington,16,PLEASANT POINT,Constitutional Amendment 1,,No,,42
Washington,16,PLEASANT POINT,Constitutional Amendment 1,,Yes,,31
Washington,17,RICHWOODS,Constitutional Amendment 1,,No,,211
Washington,17,RICHWOODS,Constitutional Amendment 1,,Yes,,140
Washington,18,SHIRLEY,Constitutional Amendment 1,,No,,168
Washington,18,SHIRLEY,Constitutional Amendment 1,,Yes,,80
Washington,2,BELGRADE,Constitutional Amendment 1,,No,,213
Washington,2,BELGRADE,Constitutional Amendment 1,,Yes,,116
Washington,20,STONY POINT,Constitutional Amendment 1,,No,,466
Washington,20,STONY POINT,Constitutional Amendment 1,,Yes,,201
Washington,21,ABSENTEE,Constitutional Amendment 1,,No,,517
Washington,21,ABSENTEE,Constitutional Amendment 1,,Yes,,294
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 1,,No,,10
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 1,,Yes,,8
Washington,4,CALEDONIA,Constitutional Amendment 1,,No,,201
Washington,4,CALEDONIA,Constitutional Amendment 1,,Yes,,73
Washington,6,POTOSI SOUTH,Constitutional Amendment 1,,No,,508
Washington,6,POTOSI SOUTH,Constitutional Amendment 1,,Yes,,306
Washington,8,POTOSI NORTH,Constitutional Amendment 1,,No,,378
Washington,8,POTOSI NORTH,Constitutional Amendment 1,,Yes,,218
Washington,9,CRUISE,Constitutional Amendment 1,,No,,281
Washington,9,CRUISE,Constitutional Amendment 1,,Yes,,161
Washington,1,ALGIRE,Constitutional Amendment 3,,No,,179
Washington,1,ALGIRE,Constitutional Amendment 3,,Yes,,203
Washington,10,EBO,Constitutional Amendment 3,,No,,169
Washington,10,EBO,Constitutional Amendment 3,,Yes,,157
Washington,12,IRONDALE,Constitutional Amendment 3,,No,,236
Washington,12,IRONDALE,Constitutional Amendment 3,,Yes,,238
Washington,14,OLD MINES,Constitutional Amendment 3,,No,,371
Washington,14,OLD MINES,Constitutional Amendment 3,,Yes,,477
Washington,16,PLEASANT POINT,Constitutional Amendment 3,,No,,48
Washington,16,PLEASANT POINT,Constitutional Amendment 3,,Yes,,31
Washington,17,RICHWOODS,Constitutional Amendment 3,,No,,164
Washington,17,RICHWOODS,Constitutional Amendment 3,,Yes,,213
Washington,18,SHIRLEY,Constitutional Amendment 3,,No,,141
Washington,18,SHIRLEY,Constitutional Amendment 3,,Yes,,119
Washington,2,BELGRADE,Constitutional Amendment 3,,No,,201
Washington,2,BELGRADE,Constitutional Amendment 3,,Yes,,146
Washington,20,STONY POINT,Constitutional Amendment 3,,No,,396
Washington,20,STONY POINT,Constitutional Amendment 3,,Yes,,301
Washington,21,ABSENTEE,Constitutional Amendment 3,,No,,474
Washington,21,ABSENTEE,Constitutional Amendment 3,,Yes,,388
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 3,,No,,5
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 3,,Yes,,15
Washington,4,CALEDONIA,Constitutional Amendment 3,,No,,175
Washington,4,CALEDONIA,Constitutional Amendment 3,,Yes,,122
Washington,6,POTOSI SOUTH,Constitutional Amendment 3,,No,,492
Washington,6,POTOSI SOUTH,Constitutional Amendment 3,,Yes,,374
Washington,8,POTOSI NORTH,Constitutional Amendment 3,,No,,337
Washington,8,POTOSI NORTH,Constitutional Amendment 3,,Yes,,285
Washington,9,CRUISE,Constitutional Amendment 3,,No,,198
Washington,9,CRUISE,Constitutional Amendment 3,,Yes,,270
Washington,1,ALGIRE,Constitutional Amendment 4,,No,,117
Washington,1,ALGIRE,Constitutional Amendment 4,,Yes,,254
Washington,10,EBO,Constitutional Amendment 4,,No,,114
Washington,10,EBO,Constitutional Amendment 4,,Yes,,203
Washington,12,IRONDALE,Constitutional Amendment 4,,No,,180
Washington,12,IRONDALE,Constitutional Amendment 4,,Yes,,279
Washington,14,OLD MINES,Constitutional Amendment 4,,No,,269
Washington,14,OLD MINES,Constitutional Amendment 4,,Yes,,556
Washington,16,PLEASANT POINT,Constitutional Amendment 4,,No,,33
Washington,16,PLEASANT POINT,Constitutional Amendment 4,,Yes,,41
Washington,17,RICHWOODS,Constitutional Amendment 4,,No,,89
Washington,17,RICHWOODS,Constitutional Amendment 4,,Yes,,273
Washington,18,SHIRLEY,Constitutional Amendment 4,,No,,102
Washington,18,SHIRLEY,Constitutional Amendment 4,,Yes,,153
Washington,2,BELGRADE,Constitutional Amendment 4,,No,,116
Washington,2,BELGRADE,Constitutional Amendment 4,,Yes,,221
Washington,20,STONY POINT,Constitutional Amendment 4,,No,,238
Washington,20,STONY POINT,Constitutional Amendment 4,,Yes,,444
Washington,21,ABSENTEE,Constitutional Amendment 4,,No,,263
Washington,21,ABSENTEE,Constitutional Amendment 4,,Yes,,562
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 4,,No,,7
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 4,,Yes,,11
Washington,4,CALEDONIA,Constitutional Amendment 4,,No,,101
Washington,4,CALEDONIA,Constitutional Amendment 4,,Yes,,182
Washington,6,POTOSI SOUTH,Constitutional Amendment 4,,No,,282
Washington,6,POTOSI SOUTH,Constitutional Amendment 4,,Yes,,553
Washington,8,POTOSI NORTH,Constitutional Amendment 4,,No,,219
Washington,8,POTOSI NORTH,Constitutional Amendment 4,,Yes,,389
Washington,9,CRUISE,Constitutional Amendment 4,,No,,121
Washington,9,CRUISE,Constitutional Amendment 4,,Yes,,337
Washington,1,ALGIRE,Constitutional Amendment 5,,No,,120
Washington,1,ALGIRE,Constitutional Amendment 5,,Yes,,255
Washington,10,EBO,Constitutional Amendment 5,,No,,122
Washington,10,EBO,Constitutional Amendment 5,,Yes,,188
Washington,12,IRONDALE,Constitutional Amendment 5,,No,,173
Washington,12,IRONDALE,Constitutional Amendment 5,,Yes,,281
Washington,14,OLD MINES,Constitutional Amendment 5,,No,,264
Washington,14,OLD MINES,Constitutional Amendment 5,,Yes,,557
Washington,16,PLEASANT POINT,Constitutional Amendment 5,,No,,36
Washington,16,PLEASANT POINT,Constitutional Amendment 5,,Yes,,38
Washington,17,RICHWOODS,Constitutional Amendment 5,,No,,99
Washington,17,RICHWOODS,Constitutional Amendment 5,,Yes,,264
Washington,18,SHIRLEY,Constitutional Amendment 5,,No,,89
Washington,18,SHIRLEY,Constitutional Amendment 5,,Yes,,160
Washington,2,BELGRADE,Constitutional Amendment 5,,No,,118
Washington,2,BELGRADE,Constitutional Amendment 5,,Yes,,213
Washington,20,STONY POINT,Constitutional Amendment 5,,No,,266
Washington,20,STONY POINT,Constitutional Amendment 5,,Yes,,405
Washington,21,ABSENTEE,Constitutional Amendment 5,,No,,329
Washington,21,ABSENTEE,Constitutional Amendment 5,,Yes,,497
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 5,,No,,5
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Amendment 5,,Yes,,13
Washington,4,CALEDONIA,Constitutional Amendment 5,,No,,114
Washington,4,CALEDONIA,Constitutional Amendment 5,,Yes,,164
Washington,6,POTOSI SOUTH,Constitutional Amendment 5,,No,,291
Washington,6,POTOSI SOUTH,Constitutional Amendment 5,,Yes,,539
Washington,8,POTOSI NORTH,Constitutional Amendment 5,,No,,232
Washington,8,POTOSI NORTH,Constitutional Amendment 5,,Yes,,368
Washington,9,CRUISE,Constitutional Amendment 5,,No,,118
Washington,9,CRUISE,Constitutional Amendment 5,,Yes,,333
Washington,1,ALGIRE,Constitutional Convention Question,,No,,247
Washington,1,ALGIRE,Constitutional Convention Question,,Yes,,122
Washington,10,EBO,Constitutional Convention Question,,No,,220
Washington,10,EBO,Constitutional Convention Question,,Yes,,91
Washington,12,IRONDALE,Constitutional Convention Question,,No,,312
Washington,12,IRONDALE,Constitutional Convention Question,,Yes,,141
Washington,14,OLD MINES,Constitutional Convention Question,,No,,615
Washington,14,OLD MINES,Constitutional Convention Question,,Yes,,204
Washington,16,PLEASANT POINT,Constitutional Convention Question,,No,,51
Washington,16,PLEASANT POINT,Constitutional Convention Question,,Yes,,21
Washington,17,RICHWOODS,Constitutional Convention Question,,No,,244
Washington,17,RICHWOODS,Constitutional Convention Question,,Yes,,111
Washington,18,SHIRLEY,Constitutional Convention Question,,No,,181
Washington,18,SHIRLEY,Constitutional Convention Question,,Yes,,69
Washington,2,BELGRADE,Constitutional Convention Question,,No,,236
Washington,2,BELGRADE,Constitutional Convention Question,,Yes,,97
Washington,20,STONY POINT,Constitutional Convention Question,,No,,504
Washington,20,STONY POINT,Constitutional Convention Question,,Yes,,169
Washington,21,ABSENTEE,Constitutional Convention Question,,No,,575
Washington,21,ABSENTEE,Constitutional Convention Question,,Yes,,247
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Convention Question,,No,,10
Washington,22,CENTRALIZED POLLING LOCATION,Constitutional Convention Question,,Yes,,8
Washington,4,CALEDONIA,Constitutional Convention Question,,No,,204
Washington,4,CALEDONIA,Constitutional Convention Question,,Yes,,71
Washington,6,POTOSI SOUTH,Constitutional Convention Question,,No,,605
Washington,6,POTOSI SOUTH,Constitutional Convention Question,,Yes,,215
Washington,8,POTOSI NORTH,Constitutional Convention Question,,No,,400
Washington,8,POTOSI NORTH,Constitutional Convention Question,,Yes,,195
Washington,9,CRUISE,Constitutional Convention Question,,No,,328
Washington,9,CRUISE,Constitutional Convention Question,,Yes,,119
Washington,1,ALGIRE,State Auditor,,Alan Green,DEM,70
Washington,1,ALGIRE,State Auditor,,Arnie C Dienoff,,0
Washington,1,ALGIRE,State Auditor,,John A Hartwig Jr,LIB,17
Washington,1,ALGIRE,State Auditor,,Scott Fitzpatrick,REP,295
Washington,1,ALGIRE,State Auditor,,Write-In,,0
Washington,10,EBO,State Auditor,,Alan Green,DEM,51
Washington,10,EBO,State Auditor,,Arnie C Dienoff,,0
Washington,10,EBO,State Auditor,,John A Hartwig Jr,LIB,12
Washington,10,EBO,State Auditor,,Scott Fitzpatrick,REP,260
Washington,10,EBO,State Auditor,,Write-In,,0
Washington,12,IRONDALE,State Auditor,,Alan Green,DEM,104
Washington,12,IRONDALE,State Auditor,,Arnie C Dienoff,,0
Washington,12,IRONDALE,State Auditor,,John A Hartwig Jr,LIB,14
Washington,12,IRONDALE,State Auditor,,Scott Fitzpatrick,REP,347
Washington,12,IRONDALE,State Auditor,,Write-In,,0
Washington,14,OLD MINES,State Auditor,,Alan Green,DEM,147
Washington,14,OLD MINES,State Auditor,,Arnie C Dienoff,,0
Washington,14,OLD MINES,State Auditor,,John A Hartwig Jr,LIB,18
Washington,14,OLD MINES,State Auditor,,Scott Fitzpatrick,REP,668
Washington,14,OLD MINES,State Auditor,,Write-In,,0
Washington,16,PLEASANT POINT,State Auditor,,Alan Green,DEM,10
Washington,16,PLEASANT POINT,State Auditor,,Arnie C Dienoff,,0
Washington,16,PLEASANT POINT,State Auditor,,John A Hartwig Jr,LIB,4
Washington,16,PLEASANT POINT,State Auditor,,Scott Fitzpatrick,REP,64
Washington,16,PLEASANT POINT,State Auditor,,Write-In,,0
Washington,17,RICHWOODS,State Auditor,,Alan Green,DEM,64
Washington,17,RICHWOODS,State Auditor,,Arnie C Dienoff,,0
Washington,17,RICHWOODS,State Auditor,,John A Hartwig Jr,LIB,15
Washington,17,RICHWOODS,State Auditor,,Scott Fitzpatrick,REP,297
Washington,17,RICHWOODS,State Auditor,,Write-In,,0
Washington,18,SHIRLEY,State Auditor,,Alan Green,DEM,34
Washington,18,SHIRLEY,State Auditor,,Arnie C Dienoff,,0
Washington,18,SHIRLEY,State Auditor,,John A Hartwig Jr,LIB,4
Washington,18,SHIRLEY,State Auditor,,Scott Fitzpatrick,REP,216
Washington,18,SHIRLEY,State Auditor,,Write-In,,0
Washington,2,BELGRADE,State Auditor,,Alan Green,DEM,36
Washington,2,BELGRADE,State Auditor,,Arnie C Dienoff,,0
Washington,2,BELGRADE,State Auditor,,John A Hartwig Jr,LIB,4
Washington,2,BELGRADE,State Auditor,,Scott Fitzpatrick,REP,302
Washington,2,BELGRADE,State Auditor,,Write-In,,0
Washington,20,STONY POINT,State Auditor,,Alan Green,DEM,99
Washington,20,STONY POINT,State Auditor,,Arnie C Dienoff,,0
Washington,20,STONY POINT,State Auditor,,John A Hartwig Jr,LIB,22
Washington,20,STONY POINT,State Auditor,,Scott Fitzpatrick,REP,568
Washington,20,STONY POINT,State Auditor,,Write-In,,0
