county,ward,precinct,office,last name,first name,candidate,party,votes
ADAIR,,WILLMATHSVILLE,Secretary Of State,Southard,Jane Spence,,LIB,2
ADAIR,,YARROW,Secretary Of State,Southard,Jane Spence,,LIB,2
ADAIR,,BRASHEAR,Secretary Of State,Pankey,Marvalene,,REF,2
ADAIR,,FEDERAL,Secretary Of State,Pankey,Marvalene,,REF,0
ADAIR,,GIBBS,Secretary Of State,Pankey,Marvalene,,REF,0
ADAIR,,MILLARD,Secretary Of State,Pankey,Marvalene,,REF,0
ADAIR,,NE BENTON-4,Secretary Of State,Pankey,Marvalene,,REF,3
ADAIR,,NE BENTON-5,Secretary Of State,Pankey,Marvalene,,REF,4
ADAIR,,NE BENTON-6,Secretary Of State,Pankey,Marvalene,,REF,2
ADAIR,,NOVINGER,Secretary Of State,Pankey,Marvalene,,REF,1
ADAIR,,RURAL BENTON,Secretary Of State,Pankey,Marvalene,,REF,6
ADAIR,,SE BENTON-2,Secretary Of State,Pankey,Marvalene,,REF,1
ADAIR,,SE BENTON-3,Secretary Of State,Pankey,Marvalene,,REF,3
ADAIR,,SUBLETTE,Secretary Of State,Pankey,Marvalene,,REF,0
ADAIR,,SW BENTON-1,Secretary Of State,Pankey,Marvalene,,REF,5
ADAIR,,TSU-BENTON,Secretary Of State,Pankey,Marvalene,,REF,6
ADAIR,,UNION TEMPLE,Secretary Of State,Pankey,Marvalene,,REF,0
ADAIR,,WILLMATHSVILLE,Secretary Of State,Pankey,Marvalene,,REF,2
ADAIR,,YARROW,Secretary Of State,Pankey,Marvalene,,REF,1
ADAIR,,BRASHEAR,Secretary Of State,Elias,Paula,,GRE,1
ADAIR,,FEDERAL,Secretary Of State,Elias,Paula,,GRE,0
ADAIR,,GIBBS,Secretary Of State,Elias,Paula,,GRE,0
ADAIR,,MILLARD,Secretary Of State,Elias,Paula,,GRE,1
ADAIR,,NE BENTON-4,Secretary Of State,Elias,Paula,,GRE,36
ADAIR,,NE BENTON-5,Secretary Of State,Elias,Paula,,GRE,8
ADAIR,,NE BENTON-6,Secretary Of State,Elias,Paula,,GRE,7
ADAIR,,NOVINGER,Secretary Of State,Elias,Paula,,GRE,5
ADAIR,,RURAL BENTON,Secretary Of State,Elias,Paula,,GRE,15
ADAIR,,SE BENTON-2,Secretary Of State,Elias,Paula,,GRE,18
ADAIR,,SE BENTON-3,Secretary Of State,Elias,Paula,,GRE,33
ADAIR,,SUBLETTE,Secretary Of State,Elias,Paula,,GRE,4
ADAIR,,SW BENTON-1,Secretary Of State,Elias,Paula,,GRE,11
ADAIR,,TSU-BENTON,Secretary Of State,Elias,Paula,,GRE,52
ADAIR,,UNION TEMPLE,Secretary Of State,Elias,Paula,,GRE,1
ADAIR,,WILLMATHSVILLE,Secretary Of State,Elias,Paula,,GRE,1
ADAIR,,YARROW,Secretary Of State,Elias,Paula,,GRE,1
ADAIR,,BRASHEAR,Secretary Of State,Ivanovich,Donna L.,,CST,3
ADAIR,,FEDERAL,Secretary Of State,Ivanovich,Donna L.,,CST,0
ADAIR,,GIBBS,Secretary Of State,Ivanovich,Donna L.,,CST,0
ADAIR,,MILLARD,Secretary Of State,Ivanovich,Donna L.,,CST,2
ADAIR,,NE BENTON-4,Secretary Of State,Ivanovich,Donna L.,,CST,2
ADAIR,,NE BENTON-5,Secretary Of State,Ivanovich,Donna L.,,CST,4
ADAIR,,NE BENTON-6,Secretary Of State,Ivanovich,Donna L.,,CST,3
ADAIR,,NOVINGER,Secretary Of State,Ivanovich,Donna L.,,CST,6
ADAIR,,RURAL BENTON,Secretary Of State,Ivanovich,Donna L.,,CST,5
ADAIR,,SE BENTON-2,Secretary Of State,Ivanovich,Donna L.,,CST,2
ADAIR,,SE BENTON-3,Secretary Of State,Ivanovich,Donna L.,,CST,2
ADAIR,,SUBLETTE,Secretary Of State,Ivanovich,Donna L.,,CST,0
ADAIR,,SW BENTON-1,Secretary Of State,Ivanovich,Donna L.,,CST,6
ADAIR,,TSU-BENTON,Secretary Of State,Ivanovich,Donna L.,,CST,9
ADAIR,,UNION TEMPLE,Secretary Of State,Ivanovich,Donna L.,,CST,3
ADAIR,,WILLMATHSVILLE,Secretary Of State,Ivanovich,Donna L.,,CST,1
ADAIR,,YARROW,Secretary Of State,Ivanovich,Donna L.,,CST,2
ADAIR,,BRASHEAR,Secretary Of State,Benge,Lois,,NAT,2
ADAIR,,FEDERAL,Secretary Of State,Benge,Lois,,NAT,0
ADAIR,,GIBBS,Secretary Of State,Benge,Lois,,NAT,0
ADAIR,,MILLARD,Secretary Of State,Benge,Lois,,NAT,3
ADAIR,,NE BENTON-4,Secretary Of State,Benge,Lois,,NAT,2
ADAIR,,NE BENTON-5,Secretary Of State,Benge,Lois,,NAT,2
ADAIR,,NE BENTON-6,Secretary Of State,Benge,Lois,,NAT,3
ADAIR,,NOVINGER,Secretary Of State,Benge,Lois,,NAT,2
ADAIR,,RURAL BENTON,Secretary Of State,Benge,Lois,,NAT,4
ADAIR,,SE BENTON-2,Secretary Of State,Benge,Lois,,NAT,1
ADAIR,,SE BENTON-3,Secretary Of State,Benge,Lois,,NAT,2
ADAIR,,SUBLETTE,Secretary Of State,Benge,Lois,,NAT,1
ADAIR,,SW BENTON-1,Secretary Of State,Benge,Lois,,NAT,7
ADAIR,,TSU-BENTON,Secretary Of State,Benge,Lois,,NAT,5
ADAIR,,UNION TEMPLE,Secretary Of State,Benge,Lois,,NAT,0
ADAIR,,WILLMATHSVILLE,Secretary Of State,Benge,Lois,,NAT,0
ADAIR,,YARROW,Secretary Of State,Benge,Lois,,NAT,1
ADAIR,,BRASHEAR,State Representative - District 2,Clithero,David W.,,DEM,113
ADAIR,,FEDERAL,State Representative - District 2,Clithero,David W.,,DEM,0
ADAIR,,GIBBS,State Representative - District 2,Clithero,David W.,,DEM,60
ADAIR,,MILLARD,State Representative - District 2,Clithero,David W.,,DEM,81
ADAIR,,NE BENTON-4,State Representative - District 2,Clithero,David W.,,DEM,588
ADAIR,,NE BENTON-5,State Representative - District 2,Clithero,David W.,,DEM,358
ADAIR,,NE BENTON-6,State Representative - District 2,Clithero,David W.,,DEM,483
ADAIR,,NOVINGER,State Representative - District 2,Clithero,David W.,,DEM,295
ADAIR,,RURAL BENTON,State Representative - District 2,Clithero,David W.,,DEM,658
ADAIR,,SE BENTON-2,State Representative - District 2,Clithero,David W.,,DEM,586
ADAIR,,SE BENTON-3,State Representative - District 2,Clithero,David W.,,DEM,493
ADAIR,,SUBLETTE,State Representative - District 2,Clithero,David W.,,DEM,114
ADAIR,,SW BENTON-1,State Representative - District 2,Clithero,David W.,,DEM,333
ADAIR,,TSU-BENTON,State Representative - District 2,Clithero,David W.,,DEM,535
ADAIR,,UNION TEMPLE,State Representative - District 2,Clithero,David W.,,DEM,38
ADAIR,,WILLMATHSVILLE,State Representative - District 2,Clithero,David W.,,DEM,74
ADAIR,,YARROW,State Representative - District 2,Clithero,David W.,,DEM,53
ADAIR,,BRASHEAR,State Representative - District 2,Behnen,Robert J. (Bob),,REP,192
ADAIR,,FEDERAL,State Representative - District 2,Behnen,Robert J. (Bob),,REP,0
ADAIR,,GIBBS,State Representative - District 2,Behnen,Robert J. (Bob),,REP,131
ADAIR,,MILLARD,State Representative - District 2,Behnen,Robert J. (Bob),,REP,110
ADAIR,,NE BENTON-4,State Representative - District 2,Behnen,Robert J. (Bob),,REP,488
ADAIR,,NE BENTON-5,State Representative - District 2,Behnen,Robert J. (Bob),,REP,416
ADAIR,,NE BENTON-6,State Representative - District 2,Behnen,Robert J. (Bob),,REP,541
ADAIR,,NOVINGER,State Representative - District 2,Behnen,Robert J. (Bob),,REP,471
ADAIR,,RURAL BENTON,State Representative - District 2,Behnen,Robert J. (Bob),,REP,908
ADAIR,,SE BENTON-2,State Representative - District 2,Behnen,Robert J. (Bob),,REP,620
ADAIR,,SE BENTON-3,State Representative - District 2,Behnen,Robert J. (Bob),,REP,370
ADAIR,,SUBLETTE,State Representative - District 2,Behnen,Robert J. (Bob),,REP,188
ADAIR,,SW BENTON-1,State Representative - District 2,Behnen,Robert J. (Bob),,REP,380
ADAIR,,TSU-BENTON,State Representative - District 2,Behnen,Robert J. (Bob),,REP,238
ADAIR,,UNION TEMPLE,State Representative - District 2,Behnen,Robert J. (Bob),,REP,87
ADAIR,,WILLMATHSVILLE,State Representative - District 2,Behnen,Robert J. (Bob),,REP,115
ADAIR,,YARROW,State Representative - District 2,Behnen,Robert J. (Bob),,REP,85
ADAIR,,BRASHEAR,State Treasurer,Farmer,Nancy,,DEM,125
ADAIR,,FEDERAL,State Treasurer,Farmer,Nancy,,DEM,0
ADAIR,,GIBBS,State Treasurer,Farmer,Nancy,,DEM,68
ADAIR,,MILLARD,State Treasurer,Farmer,Nancy,,DEM,84
ADAIR,,NE BENTON-4,State Treasurer,Farmer,Nancy,,DEM,507
ADAIR,,NE BENTON-5,State Treasurer,Farmer,Nancy,,DEM,350
ADAIR,,NE BENTON-6,State Treasurer,Farmer,Nancy,,DEM,436
ADAIR,,NOVINGER,State Treasurer,Farmer,Nancy,,DEM,323
ADAIR,,RURAL BENTON,State Treasurer,Farmer,Nancy,,DEM,613
ADAIR,,SE BENTON-2,State Treasurer,Farmer,Nancy,,DEM,537
ADAIR,,SE BENTON-3,State Treasurer,Farmer,Nancy,,DEM,385
ADAIR,,SUBLETTE,State Treasurer,Farmer,Nancy,,DEM,117
ADAIR,,SW BENTON-1,State Treasurer,Farmer,Nancy,,DEM,312
ADAIR,,TSU-BENTON,State Treasurer,Farmer,Nancy,,DEM,363
ADAIR,,UNION TEMPLE,State Treasurer,Farmer,Nancy,,DEM,44
ADAIR,,WILLMATHSVILLE,State Treasurer,Farmer,Nancy,,DEM,79
ADAIR,,YARROW,State Treasurer,Farmer,Nancy,,DEM,56
ADAIR,,BRASHEAR,State Treasurer,Graves,Todd,,REP,165
ADAIR,,FEDERAL,State Treasurer,Graves,Todd,,REP,0
ADAIR,,GIBBS,State Treasurer,Graves,Todd,,REP,120
ADAIR,,MILLARD,State Treasurer,Graves,Todd,,REP,103
ADAIR,,NE BENTON-4,State Treasurer,Graves,Todd,,REP,469
ADAIR,,NE BENTON-5,State Treasurer,Graves,Todd,,REP,386
ADAIR,,NE BENTON-6,State Treasurer,Graves,Todd,,REP,529
ADAIR,,NOVINGER,State Treasurer,Graves,Todd,,REP,400
ADAIR,,RURAL BENTON,State Treasurer,Graves,Todd,,REP,873
ADAIR,,SE BENTON-2,State Treasurer,Graves,Todd,,REP,608
ADAIR,,SE BENTON-3,State Treasurer,Graves,Todd,,REP,373
ADAIR,,SUBLETTE,State Treasurer,Graves,Todd,,REP,172
ADAIR,,SW BENTON-1,State Treasurer,Graves,Todd,,REP,346
ADAIR,,TSU-BENTON,State Treasurer,Graves,Todd,,REP,305
ADAIR,,UNION TEMPLE,State Treasurer,Graves,Todd,,REP,72
ADAIR,,WILLMATHSVILLE,State Treasurer,Graves,Todd,,REP,103
ADAIR,,YARROW,State Treasurer,Graves,Todd,,REP,75
ADAIR,,BRASHEAR,State Treasurer,Trembley,Arnold J.,,LIB,2
ADAIR,,FEDERAL,State Treasurer,Trembley,Arnold J.,,LIB,0
ADAIR,,GIBBS,State Treasurer,Trembley,Arnold J.,,LIB,0
ADAIR,,MILLARD,State Treasurer,Trembley,Arnold J.,,LIB,2
ADAIR,,NE BENTON-4,State Treasurer,Trembley,Arnold J.,,LIB,20
ADAIR,,NE BENTON-5,State Treasurer,Trembley,Arnold J.,,LIB,8
ADAIR,,NE BENTON-6,State Treasurer,Trembley,Arnold J.,,LIB,10
ADAIR,,NOVINGER,State Treasurer,Trembley,Arnold J.,,LIB,16
ADAIR,,RURAL BENTON,State Treasurer,Trembley,Arnold J.,,LIB,12
ADAIR,,SE BENTON-2,State Treasurer,Trembley,Arnold J.,,LIB,12
ADAIR,,SE BENTON-3,State Treasurer,Trembley,Arnold J.,,LIB,16
ADAIR,,SUBLETTE,State Treasurer,Trembley,Arnold J.,,LIB,6
ADAIR,,SW BENTON-1,State Treasurer,Trembley,Arnold J.,,LIB,5
ADAIR,,TSU-BENTON,State Treasurer,Trembley,Arnold J.,,LIB,19
ADAIR,,UNION TEMPLE,State Treasurer,Trembley,Arnold J.,,LIB,1
ADAIR,,WILLMATHSVILLE,State Treasurer,Trembley,Arnold J.,,LIB,1
ADAIR,,YARROW,State Treasurer,Trembley,Arnold J.,,LIB,1
ADAIR,,BRASHEAR,State Treasurer,Frank,Terrence D. (Terry),,REF,3
ADAIR,,FEDERAL,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,GIBBS,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,MILLARD,State Treasurer,Frank,Terrence D. (Terry),,REF,1
ADAIR,,NE BENTON-4,State Treasurer,Frank,Terrence D. (Terry),,REF,7
ADAIR,,NE BENTON-5,State Treasurer,Frank,Terrence D. (Terry),,REF,2
ADAIR,,NE BENTON-6,State Treasurer,Frank,Terrence D. (Terry),,REF,2
ADAIR,,NOVINGER,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,RURAL BENTON,State Treasurer,Frank,Terrence D. (Terry),,REF,3
ADAIR,,SE BENTON-2,State Treasurer,Frank,Terrence D. (Terry),,REF,1
ADAIR,,SE BENTON-3,State Treasurer,Frank,Terrence D. (Terry),,REF,2
ADAIR,,SUBLETTE,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,SW BENTON-1,State Treasurer,Frank,Terrence D. (Terry),,REF,4
ADAIR,,TSU-BENTON,State Treasurer,Frank,Terrence D. (Terry),,REF,3
ADAIR,,UNION TEMPLE,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,WILLMATHSVILLE,State Treasurer,Frank,Terrence D. (Terry),,REF,0
ADAIR,,YARROW,State Treasurer,Frank,Terrence D. (Terry),,REF,1
ADAIR,,BRASHEAR,State Treasurer,Vanlandingham,Ray,,GRE,2
ADAIR,,FEDERAL,State Treasurer,Vanlandingham,Ray,,GRE,0
ADAIR,,GIBBS,State Treasurer,Vanlandingham,Ray,,GRE,1
ADAIR,,MILLARD,State Treasurer,Vanlandingham,Ray,,GRE,1
ADAIR,,NE BENTON-4,State Treasurer,Vanlandingham,Ray,,GRE,30
ADAIR,,NE BENTON-5,State Treasurer,Vanlandingham,Ray,,GRE,6
ADAIR,,NE BENTON-6,State Treasurer,Vanlandingham,Ray,,GRE,12
ADAIR,,NOVINGER,State Treasurer,Vanlandingham,Ray,,GRE,6
ADAIR,,RURAL BENTON,State Treasurer,Vanlandingham,Ray,,GRE,13
ADAIR,,SE BENTON-2,State Treasurer,Vanlandingham,Ray,,GRE,14
ADAIR,,SE BENTON-3,State Treasurer,Vanlandingham,Ray,,GRE,27
ADAIR,,SUBLETTE,State Treasurer,Vanlandingham,Ray,,GRE,3
ADAIR,,SW BENTON-1,State Treasurer,Vanlandingham,Ray,,GRE,18
ADAIR,,TSU-BENTON,State Treasurer,Vanlandingham,Ray,,GRE,39
ADAIR,,UNION TEMPLE,State Treasurer,Vanlandingham,Ray,,GRE,1
ADAIR,,WILLMATHSVILLE,State Treasurer,Vanlandingham,Ray,,GRE,1
ADAIR,,YARROW,State Treasurer,Vanlandingham,Ray,,GRE,1
ADAIR,,BRASHEAR,State Treasurer,Culligan,Kerry,,CST,0
ADAIR,,FEDERAL,State Treasurer,Culligan,Kerry,,CST,0
ADAIR,,GIBBS,State Treasurer,Culligan,Kerry,,CST,0
ADAIR,,MILLARD,State Treasurer,Culligan,Kerry,,CST,0
ADAIR,,NE BENTON-4,State Treasurer,Culligan,Kerry,,CST,1
ADAIR,,NE BENTON-5,State Treasurer,Culligan,Kerry,,CST,5
ADAIR,,NE BENTON-6,State Treasurer,Culligan,Kerry,,CST,5
ADAIR,,NOVINGER,State Treasurer,Culligan,Kerry,,CST,5
ADAIR,,RURAL BENTON,State Treasurer,Culligan,Kerry,,CST,4
ADAIR,,SE BENTON-2,State Treasurer,Culligan,Kerry,,CST,4
ADAIR,,SE BENTON-3,State Treasurer,Culligan,Kerry,,CST,1
ADAIR,,SUBLETTE,State Treasurer,Culligan,Kerry,,CST,1
ADAIR,,SW BENTON-1,State Treasurer,Culligan,Kerry,,CST,4
ADAIR,,TSU-BENTON,State Treasurer,Culligan,Kerry,,CST,3
ADAIR,,UNION TEMPLE,State Treasurer,Culligan,Kerry,,CST,1
ADAIR,,WILLMATHSVILLE,State Treasurer,Culligan,Kerry,,CST,2
ADAIR,,YARROW,State Treasurer,Culligan,Kerry,,CST,2
ADAIR,,BRASHEAR,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,FEDERAL,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,GIBBS,State Treasurer,Carter,Marvin,,NAT,1
ADAIR,,MILLARD,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,NE BENTON-4,State Treasurer,Carter,Marvin,,NAT,4
ADAIR,,NE BENTON-5,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,NE BENTON-6,State Treasurer,Carter,Marvin,,NAT,3
ADAIR,,NOVINGER,State Treasurer,Carter,Marvin,,NAT,1
ADAIR,,RURAL BENTON,State Treasurer,Carter,Marvin,,NAT,4
ADAIR,,SE BENTON-2,State Treasurer,Carter,Marvin,,NAT,1
ADAIR,,SE BENTON-3,State Treasurer,Carter,Marvin,,NAT,3
ADAIR,,SUBLETTE,State Treasurer,Carter,Marvin,,NAT,1
ADAIR,,SW BENTON-1,State Treasurer,Carter,Marvin,,NAT,5
ADAIR,,TSU-BENTON,State Treasurer,Carter,Marvin,,NAT,2
ADAIR,,UNION TEMPLE,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,WILLMATHSVILLE,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,YARROW,State Treasurer,Carter,Marvin,,NAT,0
ADAIR,,BRASHEAR,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,106
ADAIR,,FEDERAL,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,98
ADAIR,,GIBBS,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,42
ADAIR,,MILLARD,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,62
ADAIR,,NE BENTON-4,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,492
ADAIR,,NE BENTON-5,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,308
ADAIR,,NE BENTON-6,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,423
ADAIR,,NOVINGER,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,275
ADAIR,,RURAL BENTON,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,499
ADAIR,,SE BENTON-2,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,477
ADAIR,,SE BENTON-3,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,407
ADAIR,,SUBLETTE,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,105
ADAIR,,SW BENTON-1,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,290
ADAIR,,TSU-BENTON,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,372
ADAIR,,UNION TEMPLE,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,34
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,57
ADAIR,,YARROW,U.S. President And Vice President,Al Gore,Joe Lieberman,,DEM,54
ADAIR,,BRASHEAR,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,194
ADAIR,,FEDERAL,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,103
ADAIR,,GIBBS,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,145
ADAIR,,MILLARD,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,133
ADAIR,,NE BENTON-4,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,542
ADAIR,,NE BENTON-5,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,455
ADAIR,,NE BENTON-6,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,584
ADAIR,,NOVINGER,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,467
ADAIR,,RURAL BENTON,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,1043
ADAIR,,SE BENTON-2,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,711
ADAIR,,SE BENTON-3,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,421
ADAIR,,SUBLETTE,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,195
ADAIR,,SW BENTON-1,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,400
ADAIR,,TSU-BENTON,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,366
ADAIR,,UNION TEMPLE,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,87
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,124
ADAIR,,YARROW,U.S. President And Vice President,George W. Bush,Dick Cheney,,REP,80
ADAIR,,BRASHEAR,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,2
ADAIR,,FEDERAL,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,0
ADAIR,,GIBBS,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,0
ADAIR,,MILLARD,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,0
ADAIR,,NE BENTON-4,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,6
ADAIR,,NE BENTON-5,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,3
ADAIR,,NE BENTON-6,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,2
ADAIR,,NOVINGER,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,8
ADAIR,,RURAL BENTON,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,4
ADAIR,,SE BENTON-2,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,5
ADAIR,,SE BENTON-3,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,5
ADAIR,,SUBLETTE,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,2
ADAIR,,SW BENTON-1,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,2
ADAIR,,TSU-BENTON,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,13
ADAIR,,UNION TEMPLE,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,0
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,1
ADAIR,,YARROW,U.S. President And Vice President,Harry Browne,Art Olivier,,LIB,0
ADAIR,,BRASHEAR,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,3
ADAIR,,FEDERAL,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,0
ADAIR,,GIBBS,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,1
ADAIR,,MILLARD,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,NE BENTON-4,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,NE BENTON-5,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,1
ADAIR,,NE BENTON-6,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,NOVINGER,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,5
ADAIR,,RURAL BENTON,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,1
ADAIR,,SE BENTON-2,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,3
ADAIR,,SE BENTON-3,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,1
ADAIR,,SUBLETTE,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,0
ADAIR,,SW BENTON-1,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,3
ADAIR,,TSU-BENTON,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,UNION TEMPLE,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,1
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,YARROW,U.S. President And Vice President,Pat Buchanan,Ezola Foster,,REF,2
ADAIR,,BRASHEAR,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,6
ADAIR,,FEDERAL,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,13
ADAIR,,GIBBS,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,2
ADAIR,,MILLARD,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,2
ADAIR,,NE BENTON-4,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,44
ADAIR,,NE BENTON-5,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,14
ADAIR,,NE BENTON-6,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,16
ADAIR,,NOVINGER,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,11
ADAIR,,RURAL BENTON,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,24
ADAIR,,SE BENTON-2,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,20
ADAIR,,SE BENTON-3,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,41
ADAIR,,SUBLETTE,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,6
ADAIR,,SW BENTON-1,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,21
ADAIR,,TSU-BENTON,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,70
ADAIR,,UNION TEMPLE,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,2
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,8
ADAIR,,YARROW,U.S. President And Vice President,Ralph Nader,Winona LaDuke,,GRE,1
ADAIR,,BRASHEAR,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,FEDERAL,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,GIBBS,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,MILLARD,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,NE BENTON-4,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,1
ADAIR,,NE BENTON-5,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,NE BENTON-6,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,1
ADAIR,,NOVINGER,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,1
ADAIR,,RURAL BENTON,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,1
ADAIR,,SE BENTON-2,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,3
ADAIR,,SE BENTON-3,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,SUBLETTE,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,SW BENTON-1,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,1
ADAIR,,TSU-BENTON,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,UNION TEMPLE,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,2
ADAIR,,WILLMATHSVILLE,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,0
ADAIR,,YARROW,U.S. President And Vice President,Howard Phillips,J. Curtis Frazier,,CST,3
