county,precinct,office,district,candidate,party,votes
ADAIR,12 WRITE IN,President,,George W. Bush,REP,0
ADAIR,12 WRITE IN,President,,Michael Badnarik,LIB,0
ADAIR,12 WRITE IN,President,,Michael A. Peroutka,CST,0
ADAIR,12 WRITE IN,President,,Ralph Nader,WI,1
ADAIR,WRITE IN,Attorney General,,Jeremiah Nixon,DEM,0
ADAIR,WRITE IN,Attorney General,,Christopher Byrd,REP,0
ADAIR,WRITE IN,Attorney General,,David Browning,LIB,0
ADAIR,WRITE IN,Attorney General,,David Fry,CST,0
ADAIR,WRITE IN,Governor,,Claire McCaskill,DEM,0
ADAIR,WRITE IN,Governor,,Matthew Blunt,REP,0
ADAIR,WRITE IN,Governor,,John Swenson,LIB,0
ADAIR,WRITE IN,Governor,,Robert Wells,CST,0
ADAIR,WRITE IN,Governor,,Kenneth Johnson,WI,0
ADAIR,WRITE IN,Lieutenant Governor,,Rebecca Cook,DEM,0
ADAIR,WRITE IN,Lieutenant Governor,,Peter Kinder,REP,0
ADAIR,WRITE IN,Lieutenant Governor,,Michael Ferguson,LIB,0
ADAIR,WRITE IN,Lieutenant Governor,,Bruce Hillis,CST,0
ADAIR,WRITE IN,Secretary Of State,,Robin Carnahan,DEM,0
ADAIR,WRITE IN,Secretary Of State,,Catherine Hanaway,REP,0
ADAIR,WRITE IN,Secretary Of State,,Christopher Davis,LIB,0
ADAIR,WRITE IN,Secretary Of State,,Donna Ivanovich,CST,0
ADAIR,WRITE IN,State House,1,Samuel Berkowitz,DEM,0
ADAIR,WRITE IN,State House,1,Brian Munzlinger,REP,0
ADAIR,WRITE IN,State House,2,Laura Gruber,DEM,0
ADAIR,WRITE IN,State House,2,Robert Behnen,REP,0
ADAIR,WRITE IN,State Treasurer,,Mark Powell,DEM,0
ADAIR,WRITE IN,State Treasurer,,Sarah Steelman,REP,0
ADAIR,WRITE IN,State Treasurer,,Lisa Emerson,LIB,0
ADAIR,WRITE IN,State Treasurer,,Chris Fluharty,CST,0
ADAIR,WRITE IN,President,,John F. Kerry,DEM,0
ADAIR,WRITE IN,President,,George W. Bush,REP,0
ADAIR,WRITE IN,President,,Michael Badnarik,LIB,0
ADAIR,WRITE IN,President,,Michael A. Peroutka,CST,0
ADAIR,WRITE IN,President,,Ralph Nader,WI,0
ADAIR,WRITE IN,U.S. House,9,Linda Jacobsen,DEM,0
ADAIR,WRITE IN,U.S. House,9,Kenny Hulshof,REP,0
ADAIR,WRITE IN,U.S. House,9,Tamara Millay,LIB,0
ADAIR,WRITE IN,U.S. House,9,Chris Earl,CST,0
ADAIR,WRITE IN,U.S. Senate,,Nancy Farmer,DEM,0
ADAIR,WRITE IN,U.S. Senate,,Christopher Bond,REP,0
ADAIR,WRITE IN,U.S. Senate,,Kevin Tull,LIB,0
ADAIR,WRITE IN,U.S. Senate,,Don Griffin,CST,0
ANDREW,001 Clay,Attorney General,,Jeremiah Nixon,DEM,59
ANDREW,001 Clay,Attorney General,,Christopher Byrd,REP,64
ANDREW,001 Clay,Attorney General,,David Browning,LIB,1
ANDREW,001 Clay,Attorney General,,David Fry,CST,0
ANDREW,001 Clay,Governor,,Claire McCaskill,DEM,28
ANDREW,001 Clay,Governor,,Matthew Blunt,REP,99
ANDREW,001 Clay,Governor,,John Swenson,LIB,0
ANDREW,001 Clay,Governor,,Robert Wells,CST,0
ANDREW,001 Clay,Governor,,Kenneth Johnson,WI,0
ANDREW,001 Clay,Lieutenant Governor,,Rebecca Cook,DEM,28
ANDREW,001 Clay,Lieutenant Governor,,Peter Kinder,REP,93
ANDREW,001 Clay,Lieutenant Governor,,Michael Ferguson,LIB,3
ANDREW,001 Clay,Lieutenant Governor,,Bruce Hillis,CST,0
ANDREW,001 Clay,Secretary Of State,,Robin Carnahan,DEM,36
ANDREW,001 Clay,Secretary Of State,,Catherine Hanaway,REP,85
ANDREW,001 Clay,Secretary Of State,,Christopher Davis,LIB,3
ANDREW,001 Clay,Secretary Of State,,Donna Ivanovich,CST,0
ANDREW,001 Clay,State House,28,Robert Schaaf,REP,109
ANDREW,001 Clay,State Treasurer,,Mark Powell,DEM,32
ANDREW,001 Clay,State Treasurer,,Sarah Steelman,REP,87
ANDREW,001 Clay,State Treasurer,,Lisa Emerson,LIB,2
ANDREW,001 Clay,State Treasurer,,Chris Fluharty,CST,0
ANDREW,001 Clay,President,,John F. Kerry,DEM,30
ANDREW,001 Clay,President,,George W. Bush,REP,97
ANDREW,001 Clay,President,,Michael Badnarik,LIB,0
ANDREW,001 Clay,President,,Michael A. Peroutka,CST,1
ANDREW,001 Clay,President,,Ralph Nader,WI,1
ANDREW,001 Clay,U.S. House,6,Charles Broomfield,DEM,18
ANDREW,001 Clay,U.S. House,6,Samuel Graves,REP,109
ANDREW,001 Clay,U.S. House,6,Erik Buck,LIB,1
ANDREW,001 Clay,U.S. Senate,,Nancy Farmer,DEM,23
ANDREW,001 Clay,U.S. Senate,,Christopher Bond,REP,99
ANDREW,001 Clay,U.S. Senate,,Kevin Tull,LIB,2
ANDREW,001 Clay,U.S. Senate,,Don Griffin,CST,2
ANDREW,002 Fillmore,Attorney General,,Jeremiah Nixon,DEM,136
ANDREW,002 Fillmore,Attorney General,,Christopher Byrd,REP,133
ANDREW,002 Fillmore,Attorney General,,David Browning,LIB,2
ANDREW,002 Fillmore,Attorney General,,David Fry,CST,3
ANDREW,002 Fillmore,Governor,,Claire McCaskill,DEM,97
ANDREW,002 Fillmore,Governor,,Matthew Blunt,REP,182
ANDREW,002 Fillmore,Governor,,John Swenson,LIB,2
ANDREW,002 Fillmore,Governor,,Robert Wells,CST,1
ANDREW,002 Fillmore,Governor,,Kenneth Johnson,WI,0
ANDREW,002 Fillmore,Lieutenant Governor,,Rebecca Cook,DEM,106
ANDREW,002 Fillmore,Lieutenant Governor,,Peter Kinder,REP,159
ANDREW,002 Fillmore,Lieutenant Governor,,Michael Ferguson,LIB,7
ANDREW,002 Fillmore,Lieutenant Governor,,Bruce Hillis,CST,2
ANDREW,002 Fillmore,Secretary Of State,,Robin Carnahan,DEM,133
ANDREW,002 Fillmore,Secretary Of State,,Catherine Hanaway,REP,140
ANDREW,002 Fillmore,Secretary Of State,,Christopher Davis,LIB,4
ANDREW,002 Fillmore,Secretary Of State,,Donna Ivanovich,CST,2
ANDREW,002 Fillmore,State House,28,Robert Schaaf,REP,224
ANDREW,002 Fillmore,State Treasurer,,Mark Powell,DEM,118
ANDREW,002 Fillmore,State Treasurer,,Sarah Steelman,REP,147
ANDREW,002 Fillmore,State Treasurer,,Lisa Emerson,LIB,3
ANDREW,002 Fillmore,State Treasurer,,Chris Fluharty,CST,4
ANDREW,002 Fillmore,President,,John F. Kerry,DEM,104
ANDREW,002 Fillmore,President,,George W. Bush,REP,177
ANDREW,002 Fillmore,President,,Michael Badnarik,LIB,1
ANDREW,002 Fillmore,President,,Michael A. Peroutka,CST,0
ANDREW,002 Fillmore,President,,Ralph Nader,WI,1
ANDREW,002 Fillmore,U.S. House,6,Charles Broomfield,DEM,70
ANDREW,002 Fillmore,U.S. House,6,Samuel Graves,REP,208
ANDREW,002 Fillmore,U.S. House,6,Erik Buck,LIB,5
ANDREW,002 Fillmore,U.S. Senate,,Nancy Farmer,DEM,82
ANDREW,002 Fillmore,U.S. Senate,,Christopher Bond,REP,197
ANDREW,002 Fillmore,U.S. Senate,,Kevin Tull,LIB,0
ANDREW,002 Fillmore,U.S. Senate,,Don Griffin,CST,2
ANDREW,003 Lincoln,Attorney General,,Jeremiah Nixon,DEM,262
ANDREW,003 Lincoln,Attorney General,,Christopher Byrd,REP,199
ANDREW,003 Lincoln,Attorney General,,David Browning,LIB,15
ANDREW,003 Lincoln,Attorney General,,David Fry,CST,4
ANDREW,003 Lincoln,Governor,,Claire McCaskill,DEM,202
ANDREW,003 Lincoln,Governor,,Matthew Blunt,REP,275
ANDREW,003 Lincoln,Governor,,John Swenson,LIB,8
ANDREW,003 Lincoln,Governor,,Robert Wells,CST,3
ANDREW,003 Lincoln,Governor,,Kenneth Johnson,WI,0
ANDREW,003 Lincoln,Lieutenant Governor,,Rebecca Cook,DEM,220
ANDREW,003 Lincoln,Lieutenant Governor,,Peter Kinder,REP,243
ANDREW,003 Lincoln,Lieutenant Governor,,Michael Ferguson,LIB,15
ANDREW,003 Lincoln,Lieutenant Governor,,Bruce Hillis,CST,0
ANDREW,003 Lincoln,Secretary Of State,,Robin Carnahan,DEM,242
ANDREW,003 Lincoln,Secretary Of State,,Catherine Hanaway,REP,215
ANDREW,003 Lincoln,Secretary Of State,,Christopher Davis,LIB,19
ANDREW,003 Lincoln,Secretary Of State,,Donna Ivanovich,CST,3
ANDREW,003 Lincoln,State House,28,Robert Schaaf,REP,362
ANDREW,003 Lincoln,State Treasurer,,Mark Powell,DEM,248
ANDREW,003 Lincoln,State Treasurer,,Sarah Steelman,REP,211
ANDREW,003 Lincoln,State Treasurer,,Lisa Emerson,LIB,13
ANDREW,003 Lincoln,State Treasurer,,Chris Fluharty,CST,3
ANDREW,003 Lincoln,President,,John F. Kerry,DEM,208
ANDREW,003 Lincoln,President,,George W. Bush,REP,279
ANDREW,003 Lincoln,President,,Michael Badnarik,LIB,3
ANDREW,003 Lincoln,President,,Michael A. Peroutka,CST,1
ANDREW,003 Lincoln,President,,Ralph Nader,WI,0
ANDREW,003 Lincoln,U.S. House,6,Charles Broomfield,DEM,151
ANDREW,003 Lincoln,U.S. House,6,Samuel Graves,REP,328
ANDREW,003 Lincoln,U.S. House,6,Erik Buck,LIB,6
ANDREW,003 Lincoln,U.S. Senate,,Nancy Farmer,DEM,176
ANDREW,003 Lincoln,U.S. Senate,,Christopher Bond,REP,306
ANDREW,003 Lincoln,U.S. Senate,,Kevin Tull,LIB,6
ANDREW,003 Lincoln,U.S. Senate,,Don Griffin,CST,1
ANDREW,004 N.E. Savannah,Attorney General,,Jeremiah Nixon,DEM,410
ANDREW,004 N.E. Savannah,Attorney General,,Christopher Byrd,REP,290
ANDREW,004 N.E. Savannah,Attorney General,,David Browning,LIB,9
ANDREW,004 N.E. Savannah,Attorney General,,David Fry,CST,7
ANDREW,004 N.E. Savannah,Governor,,Claire McCaskill,DEM,250
ANDREW,004 N.E. Savannah,Governor,,Matthew Blunt,REP,481
ANDREW,004 N.E. Savannah,Governor,,John Swenson,LIB,6
ANDREW,004 N.E. Savannah,Governor,,Robert Wells,CST,1
ANDREW,004 N.E. Savannah,Governor,,Kenneth Johnson,WI,0
ANDREW,004 N.E. Savannah,Lieutenant Governor,,Rebecca Cook,DEM,297
ANDREW,004 N.E. Savannah,Lieutenant Governor,,Peter Kinder,REP,401
ANDREW,004 N.E. Savannah,Lieutenant Governor,,Michael Ferguson,LIB,16
ANDREW,004 N.E. Savannah,Lieutenant Governor,,Bruce Hillis,CST,5
ANDREW,004 N.E. Savannah,Secretary Of State,,Robin Carnahan,DEM,332
ANDREW,004 N.E. Savannah,Secretary Of State,,Catherine Hanaway,REP,366
ANDREW,004 N.E. Savannah,Secretary Of State,,Christopher Davis,LIB,17
ANDREW,004 N.E. Savannah,Secretary Of State,,Donna Ivanovich,CST,8
ANDREW,004 N.E. Savannah,State House,28,Robert Schaaf,REP,602
ANDREW,004 N.E. Savannah,State Treasurer,,Mark Powell,DEM,303
ANDREW,004 N.E. Savannah,State Treasurer,,Sarah Steelman,REP,384
ANDREW,004 N.E. Savannah,State Treasurer,,Lisa Emerson,LIB,15
ANDREW,004 N.E. Savannah,State Treasurer,,Chris Fluharty,CST,3
ANDREW,004 N.E. Savannah,President,,John F. Kerry,DEM,267
ANDREW,004 N.E. Savannah,President,,George W. Bush,REP,473
ANDREW,004 N.E. Savannah,President,,Michael Badnarik,LIB,1
ANDREW,004 N.E. Savannah,President,,Michael A. Peroutka,CST,1
ANDREW,004 N.E. Savannah,President,,Ralph Nader,WI,0
ANDREW,004 N.E. Savannah,U.S. House,6,Charles Broomfield,DEM,175
ANDREW,004 N.E. Savannah,U.S. House,6,Samuel Graves,REP,550
ANDREW,004 N.E. Savannah,U.S. House,6,Erik Buck,LIB,8
ANDREW,004 N.E. Savannah,U.S. Senate,,Nancy Farmer,DEM,220
ANDREW,004 N.E. Savannah,U.S. Senate,,Christopher Bond,REP,513
ANDREW,004 N.E. Savannah,U.S. Senate,,Kevin Tull,LIB,6
ANDREW,004 N.E. Savannah,U.S. Senate,,Don Griffin,CST,2
ANDREW,005 N.W. Savannah,Attorney General,,Jeremiah Nixon,DEM,496
ANDREW,005 N.W. Savannah,Attorney General,,Christopher Byrd,REP,258
ANDREW,005 N.W. Savannah,Attorney General,,David Browning,LIB,11
ANDREW,005 N.W. Savannah,Attorney General,,David Fry,CST,8
ANDREW,005 N.W. Savannah,Governor,,Claire McCaskill,DEM,360
ANDREW,005 N.W. Savannah,Governor,,Matthew Blunt,REP,436
ANDREW,005 N.W. Savannah,Governor,,John Swenson,LIB,5
ANDREW,005 N.W. Savannah,Governor,,Robert Wells,CST,1
ANDREW,005 N.W. Savannah,Governor,,Kenneth Johnson,WI,0
ANDREW,005 N.W. Savannah,Lieutenant Governor,,Rebecca Cook,DEM,374
ANDREW,005 N.W. Savannah,Lieutenant Governor,,Peter Kinder,REP,376
ANDREW,005 N.W. Savannah,Lieutenant Governor,,Michael Ferguson,LIB,18
ANDREW,005 N.W. Savannah,Lieutenant Governor,,Bruce Hillis,CST,5
ANDREW,005 N.W. Savannah,Secretary Of State,,Robin Carnahan,DEM,432
ANDREW,005 N.W. Savannah,Secretary Of State,,Catherine Hanaway,REP,334
ANDREW,005 N.W. Savannah,Secretary Of State,,Christopher Davis,LIB,17
ANDREW,005 N.W. Savannah,Secretary Of State,,Donna Ivanovich,CST,3
ANDREW,005 N.W. Savannah,State House,28,Robert Schaaf,REP,642
ANDREW,005 N.W. Savannah,State Treasurer,,Mark Powell,DEM,402
ANDREW,005 N.W. Savannah,State Treasurer,,Sarah Steelman,REP,332
ANDREW,005 N.W. Savannah,State Treasurer,,Lisa Emerson,LIB,14
ANDREW,005 N.W. Savannah,State Treasurer,,Chris Fluharty,CST,6
ANDREW,005 N.W. Savannah,President,,John F. Kerry,DEM,346
ANDREW,005 N.W. Savannah,President,,George W. Bush,REP,449
ANDREW,005 N.W. Savannah,President,,Michael Badnarik,LIB,5
ANDREW,005 N.W. Savannah,President,,Michael A. Peroutka,CST,3
ANDREW,005 N.W. Savannah,President,,Ralph Nader,WI,0
ANDREW,005 N.W. Savannah,U.S. House,6,Charles Broomfield,DEM,229
ANDREW,005 N.W. Savannah,U.S. House,6,Samuel Graves,REP,560
ANDREW,005 N.W. Savannah,U.S. House,6,Erik Buck,LIB,8
ANDREW,005 N.W. Savannah,U.S. Senate,,Nancy Farmer,DEM,285
ANDREW,005 N.W. Savannah,U.S. Senate,,Christopher Bond,REP,507
ANDREW,005 N.W. Savannah,U.S. Senate,,Kevin Tull,LIB,4
ANDREW,005 N.W. Savannah,U.S. Senate,,Don Griffin,CST,2
ANDREW,006 S.E. Savannah,Attorney General,,Jeremiah Nixon,DEM,506
ANDREW,006 S.E. Savannah,Attorney General,,Christopher Byrd,REP,287
ANDREW,006 S.E. Savannah,Attorney General,,David Browning,LIB,13
ANDREW,006 S.E. Savannah,Attorney General,,David Fry,CST,4
ANDREW,006 S.E. Savannah,Governor,,Claire McCaskill,DEM,369
ANDREW,006 S.E. Savannah,Governor,,Matthew Blunt,REP,463
ANDREW,006 S.E. Savannah,Governor,,John Swenson,LIB,8
ANDREW,006 S.E. Savannah,Governor,,Robert Wells,CST,0
ANDREW,006 S.E. Savannah,Governor,,Kenneth Johnson,WI,0
ANDREW,006 S.E. Savannah,Lieutenant Governor,,Rebecca Cook,DEM,386
ANDREW,006 S.E. Savannah,Lieutenant Governor,,Peter Kinder,REP,412
ANDREW,006 S.E. Savannah,Lieutenant Governor,,Michael Ferguson,LIB,20
ANDREW,006 S.E. Savannah,Lieutenant Governor,,Bruce Hillis,CST,7
ANDREW,006 S.E. Savannah,Secretary Of State,,Robin Carnahan,DEM,447
ANDREW,006 S.E. Savannah,Secretary Of State,,Catherine Hanaway,REP,358
ANDREW,006 S.E. Savannah,Secretary Of State,,Christopher Davis,LIB,18
ANDREW,006 S.E. Savannah,Secretary Of State,,Donna Ivanovich,CST,3
ANDREW,006 S.E. Savannah,State House,28,Robert Schaaf,REP,664
ANDREW,006 S.E. Savannah,State Treasurer,,Mark Powell,DEM,412
ANDREW,006 S.E. Savannah,State Treasurer,,Sarah Steelman,REP,361
ANDREW,006 S.E. Savannah,State Treasurer,,Lisa Emerson,LIB,17
ANDREW,006 S.E. Savannah,State Treasurer,,Chris Fluharty,CST,10
ANDREW,006 S.E. Savannah,President,,John F. Kerry,DEM,367
ANDREW,006 S.E. Savannah,President,,George W. Bush,REP,469
ANDREW,006 S.E. Savannah,President,,Michael Badnarik,LIB,6
ANDREW,006 S.E. Savannah,President,,Michael A. Peroutka,CST,2
ANDREW,006 S.E. Savannah,President,,Ralph Nader,WI,0
ANDREW,006 S.E. Savannah,U.S. House,6,Charles Broomfield,DEM,264
ANDREW,006 S.E. Savannah,U.S. House,6,Samuel Graves,REP,563
ANDREW,006 S.E. Savannah,U.S. House,6,Erik Buck,LIB,11
ANDREW,006 S.E. Savannah,U.S. Senate,,Nancy Farmer,DEM,311
ANDREW,006 S.E. Savannah,U.S. Senate,,Christopher Bond,REP,517
ANDREW,006 S.E. Savannah,U.S. Senate,,Kevin Tull,LIB,8
ANDREW,006 S.E. Savannah,U.S. Senate,,Don Griffin,CST,4
ANDREW,007 S.W. Savannah,Attorney General,,Jeremiah Nixon,DEM,370
ANDREW,007 S.W. Savannah,Attorney General,,Christopher Byrd,REP,251
ANDREW,007 S.W. Savannah,Attorney General,,David Browning,LIB,7
ANDREW,007 S.W. Savannah,Attorney General,,David Fry,CST,4
ANDREW,007 S.W. Savannah,Governor,,Claire McCaskill,DEM,246
ANDREW,007 S.W. Savannah,Governor,,Matthew Blunt,REP,397
ANDREW,007 S.W. Savannah,Governor,,John Swenson,LIB,4
ANDREW,007 S.W. Savannah,Governor,,Robert Wells,CST,3
ANDREW,007 S.W. Savannah,Governor,,Kenneth Johnson,WI,0
ANDREW,007 S.W. Savannah,Lieutenant Governor,,Rebecca Cook,DEM,256
ANDREW,007 S.W. Savannah,Lieutenant Governor,,Peter Kinder,REP,362
ANDREW,007 S.W. Savannah,Lieutenant Governor,,Michael Ferguson,LIB,7
ANDREW,007 S.W. Savannah,Lieutenant Governor,,Bruce Hillis,CST,4
ANDREW,007 S.W. Savannah,Secretary Of State,,Robin Carnahan,DEM,312
ANDREW,007 S.W. Savannah,Secretary Of State,,Catherine Hanaway,REP,313
ANDREW,007 S.W. Savannah,Secretary Of State,,Christopher Davis,LIB,12
ANDREW,007 S.W. Savannah,Secretary Of State,,Donna Ivanovich,CST,2
ANDREW,007 S.W. Savannah,State House,28,Robert Schaaf,REP,535
ANDREW,007 S.W. Savannah,State Treasurer,,Mark Powell,DEM,262
ANDREW,007 S.W. Savannah,State Treasurer,,Sarah Steelman,REP,348
ANDREW,007 S.W. Savannah,State Treasurer,,Lisa Emerson,LIB,8
ANDREW,007 S.W. Savannah,State Treasurer,,Chris Fluharty,CST,5
ANDREW,007 S.W. Savannah,President,,John F. Kerry,DEM,229
ANDREW,007 S.W. Savannah,President,,George W. Bush,REP,420
ANDREW,007 S.W. Savannah,President,,Michael Badnarik,LIB,0
ANDREW,007 S.W. Savannah,President,,Michael A. Peroutka,CST,0
ANDREW,007 S.W. Savannah,President,,Ralph Nader,WI,2
ANDREW,007 S.W. Savannah,U.S. House,6,Charles Broomfield,DEM,165
ANDREW,007 S.W. Savannah,U.S. House,6,Samuel Graves,REP,477
ANDREW,007 S.W. Savannah,U.S. House,6,Erik Buck,LIB,3
ANDREW,007 S.W. Savannah,U.S. Senate,,Nancy Farmer,DEM,191
ANDREW,007 S.W. Savannah,U.S. Senate,,Christopher Bond,REP,453
ANDREW,007 S.W. Savannah,U.S. Senate,,Kevin Tull,LIB,0
ANDREW,007 S.W. Savannah,U.S. Senate,,Don Griffin,CST,2
ANDREW,008 Beeler,Attorney General,,Jeremiah Nixon,DEM,430
ANDREW,008 Beeler,Attorney General,,Christopher Byrd,REP,298
ANDREW,008 Beeler,Attorney General,,David Browning,LIB,4
ANDREW,008 Beeler,Attorney General,,David Fry,CST,3
ANDREW,008 Beeler,Governor,,Claire McCaskill,DEM,288
ANDREW,008 Beeler,Governor,,Matthew Blunt,REP,454
ANDREW,008 Beeler,Governor,,John Swenson,LIB,7
ANDREW,008 Beeler,Governor,,Robert Wells,CST,1
ANDREW,008 Beeler,Governor,,Kenneth Johnson,WI,0
ANDREW,008 Beeler,Lieutenant Governor,,Rebecca Cook,DEM,318
ANDREW,008 Beeler,Lieutenant Governor,,Peter Kinder,REP,402
ANDREW,008 Beeler,Lieutenant Governor,,Michael Ferguson,LIB,11
ANDREW,008 Beeler,Lieutenant Governor,,Bruce Hillis,CST,3
ANDREW,008 Beeler,Secretary Of State,,Robin Carnahan,DEM,342
ANDREW,008 Beeler,Secretary Of State,,Catherine Hanaway,REP,384
ANDREW,008 Beeler,Secretary Of State,,Christopher Davis,LIB,15
ANDREW,008 Beeler,Secretary Of State,,Donna Ivanovich,CST,2
ANDREW,008 Beeler,State House,28,Robert Schaaf,REP,596
ANDREW,008 Beeler,State Treasurer,,Mark Powell,DEM,317
ANDREW,008 Beeler,State Treasurer,,Sarah Steelman,REP,384
ANDREW,008 Beeler,State Treasurer,,Lisa Emerson,LIB,17
ANDREW,008 Beeler,State Treasurer,,Chris Fluharty,CST,4
ANDREW,008 Beeler,President,,John F. Kerry,DEM,267
ANDREW,008 Beeler,President,,George W. Bush,REP,481
ANDREW,008 Beeler,President,,Michael Badnarik,LIB,1
ANDREW,008 Beeler,President,,Michael A. Peroutka,CST,2
ANDREW,008 Beeler,President,,Ralph Nader,WI,1
ANDREW,008 Beeler,U.S. House,6,Charles Broomfield,DEM,205
ANDREW,008 Beeler,U.S. House,6,Samuel Graves,REP,539
ANDREW,008 Beeler,U.S. House,6,Erik Buck,LIB,8
ANDREW,008 Beeler,U.S. Senate,,Nancy Farmer,DEM,247
ANDREW,008 Beeler,U.S. Senate,,Christopher Bond,REP,500
ANDREW,008 Beeler,U.S. Senate,,Kevin Tull,LIB,2
ANDREW,008 Beeler,U.S. Senate,,Don Griffin,CST,0
ANDREW,009 John Glenn,Attorney General,,Jeremiah Nixon,DEM,318
ANDREW,009 John Glenn,Attorney General,,Christopher Byrd,REP,288
ANDREW,009 John Glenn,Attorney General,,David Browning,LIB,7
ANDREW,009 John Glenn,Attorney General,,David Fry,CST,3
ANDREW,009 John Glenn,Governor,,Claire McCaskill,DEM,217
ANDREW,009 John Glenn,Governor,,Matthew Blunt,REP,419
ANDREW,009 John Glenn,Governor,,John Swenson,LIB,6
ANDREW,009 John Glenn,Governor,,Robert Wells,CST,2
ANDREW,009 John Glenn,Governor,,Kenneth Johnson,WI,0
ANDREW,009 John Glenn,Lieutenant Governor,,Rebecca Cook,DEM,208
ANDREW,009 John Glenn,Lieutenant Governor,,Peter Kinder,REP,395
ANDREW,009 John Glenn,Lieutenant Governor,,Michael Ferguson,LIB,13
ANDREW,009 John Glenn,Lieutenant Governor,,Bruce Hillis,CST,4
ANDREW,009 John Glenn,Secretary Of State,,Robin Carnahan,DEM,256
ANDREW,009 John Glenn,Secretary Of State,,Catherine Hanaway,REP,345
ANDREW,009 John Glenn,Secretary Of State,,Christopher Davis,LIB,16
ANDREW,009 John Glenn,Secretary Of State,,Donna Ivanovich,CST,3
ANDREW,009 John Glenn,State House,28,Robert Schaaf,REP,494
ANDREW,009 John Glenn,State Treasurer,,Mark Powell,DEM,234
ANDREW,009 John Glenn,State Treasurer,,Sarah Steelman,REP,358
ANDREW,009 John Glenn,State Treasurer,,Lisa Emerson,LIB,10
ANDREW,009 John Glenn,State Treasurer,,Chris Fluharty,CST,2
ANDREW,009 John Glenn,President,,John F. Kerry,DEM,212
ANDREW,009 John Glenn,President,,George W. Bush,REP,429
ANDREW,009 John Glenn,President,,Michael Badnarik,LIB,2
ANDREW,009 John Glenn,President,,Michael A. Peroutka,CST,0
ANDREW,009 John Glenn,President,,Ralph Nader,WI,1
ANDREW,009 John Glenn,U.S. House,6,Charles Broomfield,DEM,140
ANDREW,009 John Glenn,U.S. House,6,Samuel Graves,REP,489
ANDREW,009 John Glenn,U.S. House,6,Erik Buck,LIB,8
ANDREW,009 John Glenn,U.S. Senate,,Nancy Farmer,DEM,180
ANDREW,009 John Glenn,U.S. Senate,,Christopher Bond,REP,449
ANDREW,009 John Glenn,U.S. Senate,,Kevin Tull,LIB,3
ANDREW,009 John Glenn,U.S. Senate,,Don Griffin,CST,4
ANDREW,010 Country Club,Attorney General,,Jeremiah Nixon,DEM,457
ANDREW,010 Country Club,Attorney General,,Christopher Byrd,REP,343
ANDREW,010 Country Club,Attorney General,,David Browning,LIB,6
ANDREW,010 Country Club,Attorney General,,David Fry,CST,1
ANDREW,010 Country Club,Governor,,Claire McCaskill,DEM,348
ANDREW,010 Country Club,Governor,,Matthew Blunt,REP,481
ANDREW,010 Country Club,Governor,,John Swenson,LIB,9
ANDREW,010 Country Club,Governor,,Robert Wells,CST,2
ANDREW,010 Country Club,Governor,,Kenneth Johnson,WI,0
ANDREW,010 Country Club,Lieutenant Governor,,Rebecca Cook,DEM,335
ANDREW,010 Country Club,Lieutenant Governor,,Peter Kinder,REP,462
ANDREW,010 Country Club,Lieutenant Governor,,Michael Ferguson,LIB,14
ANDREW,010 Country Club,Lieutenant Governor,,Bruce Hillis,CST,5
ANDREW,010 Country Club,Secretary Of State,,Robin Carnahan,DEM,387
ANDREW,010 Country Club,Secretary Of State,,Catherine Hanaway,REP,422
ANDREW,010 Country Club,Secretary Of State,,Christopher Davis,LIB,13
ANDREW,010 Country Club,Secretary Of State,,Donna Ivanovich,CST,3
ANDREW,010 Country Club,State House,28,Robert Schaaf,REP,657
ANDREW,010 Country Club,State Treasurer,,Mark Powell,DEM,375
ANDREW,010 Country Club,State Treasurer,,Sarah Steelman,REP,402
ANDREW,010 Country Club,State Treasurer,,Lisa Emerson,LIB,13
ANDREW,010 Country Club,State Treasurer,,Chris Fluharty,CST,3
ANDREW,010 Country Club,President,,John F. Kerry,DEM,340
ANDREW,010 Country Club,President,,George W. Bush,REP,494
ANDREW,010 Country Club,President,,Michael Badnarik,LIB,3
ANDREW,010 Country Club,President,,Michael A. Peroutka,CST,1
ANDREW,010 Country Club,President,,Ralph Nader,WI,0
ANDREW,010 Country Club,U.S. House,6,Charles Broomfield,DEM,239
ANDREW,010 Country Club,U.S. House,6,Samuel Graves,REP,587
ANDREW,010 Country Club,U.S. House,6,Erik Buck,LIB,7
ANDREW,010 Country Club,U.S. Senate,,Nancy Farmer,DEM,300
ANDREW,010 Country Club,U.S. Senate,,Christopher Bond,REP,533
ANDREW,010 Country Club,U.S. Senate,,Kevin Tull,LIB,4
ANDREW,010 Country Club,U.S. Senate,,Don Griffin,CST,0
ANDREW,011 Bolckow,Attorney General,,Jeremiah Nixon,DEM,85
ANDREW,011 Bolckow,Attorney General,,Christopher Byrd,REP,116
ANDREW,011 Bolckow,Attorney General,,David Browning,LIB,4
ANDREW,011 Bolckow,Attorney General,,David Fry,CST,3
ANDREW,011 Bolckow,Governor,,Claire McCaskill,DEM,66
ANDREW,011 Bolckow,Governor,,Matthew Blunt,REP,146
ANDREW,011 Bolckow,Governor,,John Swenson,LIB,1
ANDREW,011 Bolckow,Governor,,Robert Wells,CST,1
ANDREW,011 Bolckow,Governor,,Kenneth Johnson,WI,0
ANDREW,011 Bolckow,Lieutenant Governor,,Rebecca Cook,DEM,61
